Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.219170042,-1.972437163,-1.036676837,0.34267198,2.254469186
3.229232042,-1.892239092,-0.992785005,0.391545348,2.172440703
3.239295042,-1.756467914,-0.9387082,0.516368784,2.057422985
3.249358042,-1.599401177,-0.892626878,0.719814466,1.967993835
3.259420042,-1.485762733,-0.797459351,0.898194889,1.910546093
3.269483042,-1.39040327,-0.687609172,1.053571782,1.875110964
3.279545042,-1.282295708,-0.632141315,1.122737326,1.817807478
3.289608042,-1.165679132,-0.626772109,1.142640079,1.74850721
3.299671042,-1.187038864,-0.604516729,1.108998708,1.733314708
3.309733042,-1.252472423,-0.557146389,1.026989754,1.712836018
3.319796042,-1.262606964,-0.533610176,0.931873682,1.65749954
3.329858042,-1.189782963,-0.48016107,0.88599292,1.55920544
3.339921042,-1.098709363,-0.413862708,0.853249682,1.451371635
3.349984042,-1.074751712,-0.322856936,0.817190487,1.388210408
3.360046042,-1.093171172,-0.297541123,0.747383503,1.357253121
3.370109042,-1.171107833,-0.238433374,0.620788946,1.346745316
3.380171042,-1.305011556,-0.167076586,0.458641562,1.393313256
3.390234042,-1.357222368,-0.127892347,0.280359372,1.391765205
3.400297042,-1.37507304,-0.05346577,0.194594752,1.38980271
3.410359042,-1.375684074,0.040587863,0.174897237,1.387351106
3.420422042,-1.372036289,0.153635007,0.205507411,1.395822549
3.430484042,-1.445000331,0.279822598,0.266585087,1.495792182
3.440547042,-1.419179465,0.313317204,0.349444225,1.494773993
3.450610042,-1.181672143,0.299882056,0.484803175,1.311987965
3.460672042,-1.09703589,0.300636932,0.645340235,1.30779751
3.470735042,-1.173323197,0.389605826,0.844602234,1.497275178
3.480797042,-1.328225149,0.510084196,0.898828728,1.682932267
3.490860042,-1.379450266,0.535746456,0.852942118,1.708044952
3.500923042,-1.289669486,0.553550059,0.890110529,1.661915101
3.510985042,-1.156241726,0.616371374,0.95021055,1.618551417
3.521048042,-0.931911251,0.715488696,1.040129617,1.569156549
3.531110042,-0.656402874,0.854391058,1.219408173,1.627207764
3.541173042,-0.25349741,0.676634533,1.405240873,1.580125671
3.551236042,0.160920345,0.435219078,1.864944874,1.921803941
3.561298042,0.581989454,-0.007601965,2.591275477,2.655838495
3.571361042,0.685315309,-0.414106244,3.002970915,3.107889215
3.581423042,0.623281175,-0.820233671,3.168716674,3.331970597
3.591486042,0.392959204,-1.22084191,2.991677603,3.254997202
3.601549042,0.386895057,-1.806744028,2.446815922,3.066091963
3.611611042,0.209494627,-1.820134445,1.973862714,2.693122984
3.621674042,0.129992667,-1.77979655,1.442950151,2.294924616
3.631736042,0.018394463,-1.687824526,0.699062698,1.826958851
3.641799042,-0.243912508,-1.420722545,0.029029087,1.441800454
3.651862042,-0.484612263,-1.182053236,-0.560290144,1.394999621
3.661924042,-0.660881549,-0.963708263,-0.951727318,1.507077611
3.671987042,-0.826941889,-0.795979713,-1.032219504,1.543662429
3.682049042,-0.935471328,-0.627543941,-0.995913557,1.503582993
3.692112042,-0.991971072,-0.452826506,-0.896244258,1.411492906
3.702175042,-1.091931855,-0.300125593,-0.800665087,1.386886848
3.712237042,-1.107374936,-0.168106573,-0.701946545,1.321842661
3.722300042,-1.043241359,-0.140578466,-0.615100189,1.219205923
3.732362042,-0.962192957,-0.244918521,-0.572257056,1.145983641
3.742425042,-0.911160505,-0.419665777,-0.407913458,1.082924845
3.752488042,-0.909569624,-0.608776426,-0.21886596,1.11616663
3.762550042,-0.888366451,-0.801405929,-0.035613636,1.196960628
3.772613042,-0.901278272,-0.987966607,0.17292731,1.348437761
3.782675042,-0.899559045,-1.173998696,0.323906511,1.514065666
3.792738042,-0.947110357,-1.310922945,0.422944311,1.671651544
3.802801042,-1.045315074,-1.382879366,0.472142783,1.796651817
3.812863042,-1.143267631,-1.415910872,0.557739589,1.903401671
3.822926042,-1.211568226,-1.360855828,0.617288218,1.923764771
3.832988042,-1.296323032,-1.245837588,0.616247413,1.900611894
3.843051042,-1.401499532,-1.089577766,0.530427829,1.85276397
3.853114042,-1.463569772,-0.979519719,0.425352779,1.81174511
3.863176042,-1.545637637,-0.858891952,0.297916807,1.793166337
3.873239042,-1.651651896,-0.731506266,0.209599877,1.818512444
3.883301042,-1.697159752,-0.613208323,0.136828939,1.809723136
3.893364042,-1.678996546,-0.502096023,0.09576102,1.755078343
3.903427042,-1.564037801,-0.446375858,0.18774357,1.637288398
3.913489042,-1.480086548,-0.400122336,0.320408707,1.566338346
3.923552042,-1.44166084,-0.372522309,0.431847281,1.550371221
3.933614042,-1.424907544,-0.358705046,0.439378495,1.533650638
3.943677042,-1.448107103,-0.346208669,0.393797695,1.540114037
3.953740042,-1.46638506,-0.340842971,0.315412846,1.538162651
3.963802042,-1.502125581,-0.329270162,0.234355234,1.555545717
3.973865042,-1.485573868,-0.289700884,0.226780166,1.530452731
3.983928042,-1.376111652,-0.263170897,0.324029887,1.438032534
3.993990042,-1.214974814,-0.250381575,0.534921999,1.350924231
4.004053042,-1.116230691,-0.216310434,0.681001233,1.325339141
4.014115042,-1.068045687,-0.197506666,0.709000626,1.297078394
4.024177417,-1.142825435,-0.194887405,0.635625671,1.322138824
4.034240417,-1.189443093,-0.229931231,0.502966965,1.311723679
4.044302417,-1.221530128,-0.260566548,0.37735357,1.304770668
4.054365417,-1.259582053,-0.249325568,0.271933535,1.31250068
4.064427417,-1.230409709,-0.211556648,0.22042892,1.267774892
